,postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,postcodeDistrict,catsPerHousehold,dogsPerHousehold
13590,YO8,463310,435214,Gleysols,10,Selby,1,233100.0,False,YO8,0.261033543,0.299358755
13591,SK14,395560,393798,Unsurveyed/Urban,150,Tameside,1,208600.0,False,SK14,0.118349421,0.135725604
13592,DL3,427336,517169,Stagnosols,70,Darlington,1,261200.0,False,DL3,0.159081461,0.182437964
13593,HD6,414312,422363,Unsurveyed/Urban,70,Calderdale,7,167100.0,False,HD6,0.484227171,0.555321899
13594,LS29,417166,443692,Unsurveyed/Urban,140,Bradford,1,386900.0,False,LS29,0.466288262,0.534749181
13595,HX2,407054,423910,Unsurveyed/Urban,120,Calderdale,1,205000.0,False,HX2,0.364719526,0.41826802
13596,TS21,435737,527691,Stagnosols,90,County Durham,1,211900.0,False,TS21,0.338760393,0.388497541
13597,DH6,433815,536074,Leptosols,130,County Durham,1,31500.0,False,DH6,0.18217241,0.20891915
13598,DE2,440332,335436,Unsurveyed/Urban,60,Derby,1,,False,,,
13599,WV13,396791,298863,Unsurveyed/Urban,130,Walsall,1,146200.0,False,WV13,0.15225894,0.174613754
13600,NG16,448293,345576,Unsurveyed/Urban,70,Broxtowe,1,339400.0,False,NG16,0.314389388,0.360548359
13601,DL1,429871,516946,Unsurveyed/Urban,60,Darlington,1,162500.0,False,DL1,0.196107916,0.224900681
13602,LE16,474422,287870,Gleysols,80,Harborough,1,436700.0,False,LE16,0.76264302,0.874615049
13603,BD5,416112,432385,Unsurveyed/Urban,130,Bradford,1,125700.0,False,BD5,0.107724429,0.12354064
13604,YO6,470736,471270,Cambisols,50,Ryedale,1,,False,,,
13605,CV13,439785,306528,Stagnosols,120,Hinckley and Bosworth,1,447600.0,False,CV13,0.312609594,0.358507254
13606,DL15,419061,534533,Unsurveyed/Urban,100,County Durham,1,188300.0,False,DL15,0.213685498,0.245059022
13607,DN34,524983,408825,Unsurveyed/Urban,10,North East Lincolnshire,1,137700.0,False,DN34,0.207441932,0.237898769
13608,NG23,477689,344728,Cambisols,20,Rushcliffe,1,320100.0,False,NG23,0.690167651,0.791498772
13609,LE4,457981,308075,Unsurveyed/Urban,90,Leicester,1,212600.0,False,LE4,0.084137103,0.096490198
13610,PE30,564064,321056,Unsurveyed/Urban,10,King's Lynn and West Norfolk,1,156000.0,False,PE30,0.528122208,0.605661651
13611,WF4,427863,417714,Unsurveyed/Urban,40,Wakefield,1,245400.0,False,WF4,0.172894719,0.198279299
13612,S9,438400,388000,Unsurveyed/Urban,70,Sheffield,1,139000.0,False,S9,0.216253838,0.248004448
13613,LS27,426319,428691,Unsurveyed/Urban,130,Leeds,1,194900.0,False,LS27,0.788486378,0.904252755
13614,YO6,443806,469879,Cambisols,20,Hambleton,1,,False,,,
13615,DL10,417236,500841,Leptosols,120,Richmondshire,1,233500.0,False,DL10,0.58398801,0.669729728
13616,NE66,418427,613217,Unsurveyed/Urban,70,Northumberland,1,195600.0,False,NE66,0.913005824,1.047054273
13617,PE1,519323,298842,Unsurveyed/Urban,10,Peterborough,1,2726800.0,False,PE1,0.523103533,0.599906129
13618,NG18,455553,360831,Unsurveyed/Urban,120,Mansfield,1,103000.0,False,NG18,0.121463715,0.139297142
13619,M35,390244,401547,Unsurveyed/Urban,100,Oldham,1,185300.0,False,M35,0.050332388,0.057722241
13620,YO8,471170,436298,Gleysols,10,East Riding of Yorkshire,1,,False,YO8,0.261033543,0.299358755
13621,BD18,413839,437805,Unsurveyed/Urban,90,Bradford,1,318400.0,False,BD18,0.573481318,0.657680432
13622,NE1,425600,564000,Unsurveyed/Urban,10,Newcastle upon Tyne,1,168400.0,False,NE1,0.381877092,0.437944677
13623,NR15,628121,298797,Stagnosols,30,South Norfolk,1,362400.0,False,NR15,1.781093796,2.04259581
13624,WV13,396900,299000,Unsurveyed/Urban,130,Walsall,1,161600.0,False,WV13,0.15225894,0.174613754
13625,HX7,398751,428201,Cambisols,260,Calderdale,1,282800.0,False,HX7,0.292291262,0.335205765
13626,WS14,413820,308145,Arenosols,80,Lichfield,1,707400.0,False,WS14,0.869440497,0.997092641
13627,TS7,451197,515268,Unsurveyed/Urban,50,Middlesbrough,1,220200.0,False,TS7,0.072738395,0.08341792
13628,LN13,541180,378336,Cambisols,20,East Lindsey,1,244600.0,False,LN13,0.535843749,0.614516877
13629,DE2,438894,336246,Unsurveyed/Urban,70,Derby,1,,False,,,
13630,B77,422465,304433,Gleysols,70,Tamworth,4,185900.0,False,B77,0.16855405,0.193301328
13631,NR13,630900,314100,Cambisols,20,Broadland,1,367500.0,False,NR13,0.392650504,0.450299852
13632,DE24,439200,332692,Unsurveyed/Urban,40,Derby,1,151200.0,False,DE24,0.285088807,0.326945837
13633,IP12,626751,250113,Luvisols,40,East Suffolk,1,218000.0,False,IP12,0.525566514,0.602730728
13634,DN1,458084,402157,Unsurveyed/Urban,10,Doncaster,1,,False,DN1,0.241758006,0.277253164
13635,B24,410906,291898,Unsurveyed/Urban,120,Birmingham,1,222100.0,False,B24,0.149743808,0.171729347
13636,LS16,426925,437818,Unsurveyed/Urban,120,Leeds,1,262800.0,False,LS16,0.623681096,0.715250593
13637,DH1,426306,541716,Unsurveyed/Urban,100,County Durham,1,466000.0,False,DH1,0.38109464,0.437047345
13638,WF11,445781,422073,Unsurveyed/Urban,50,Wakefield,1,182300.0,False,WF11,0.186757691,0.214177646
13639,LN4,498208,367169,Leptosols,70,North Kesteven,1,249800.0,False,LN4,0.566154892,0.649278332
13640,CW12,381025,364628,Podsols,80,Cheshire East,1,270200.0,False,CW12,1.036191564,1.188326269
13641,DN17,488936,409845,Unsurveyed/Urban,50,North Lincolnshire,1,164000.0,False,DN17,0.382050985,0.438144102
13642,LE16,481742,292417,Cambisols,80,Harborough,1,469000.0,False,LE16,0.76264302,0.874615049
13643,B76,414566,293317,Planosols,100,Birmingham,1,333600.0,False,B76,0.137929045,0.158179928
13644,LS9,430881,433301,Unsurveyed/Urban,30,Leeds,6,245400.0,False,LS9,0.074510002,0.085449636
13645,YO1,460155,451287,Unsurveyed/Urban,20,York,1,249000.0,False,YO1,0.744126523,0.85337994
13646,IP18,649418,278173,Arenosols,10,East Suffolk,1,648600.0,False,IP18,1.012085648,1.160681098
13647,SK3,389391,389382,Unsurveyed/Urban,70,Stockport,1,269000.0,False,SK3,0.401990502,0.461011159
13648,S41,438315,372407,Unsurveyed/Urban,80,Chesterfield,1,161000.0,False,S41,0.404332342,0.46369683
13649,PE9,500982,304023,Cambisols,90,North Northamptonshire,1,451200.0,False,PE9,0.339431747,0.389267463
13650,NE19,398221,585491,Stagnosols,210,Northumberland,1,921100.0,False,NE19,0.434759933,0.498591831
13651,HU6,506492,432153,Unsurveyed/Urban,0,"Kingston upon Hull, City of",6,183700.0,False,HU6,0.391479621,0.44895706
13652,DN37,525466,403504,Cambisols,20,North East Lincolnshire,1,261900.0,False,DN37,0.2767128,0.317340056
13653,SK2,392916,388173,Stagnosols,80,Stockport,5,255800.0,False,SK2,0.132905326,0.152418623
13654,DE2,437400,336800,Unsurveyed/Urban,60,Derby,1,,False,,,
13655,DE14,423761,322019,Unsurveyed/Urban,50,East Staffordshire,6,102200.0,True,DE14,0.553710676,0.635007043
13656,YO17,483532,473549,Cambisols,30,Ryedale,1,256600.0,False,YO17,0.52726071,0.604673667
13657,LS5,425782,435258,Unsurveyed/Urban,50,Leeds,1,69000.0,False,LS5,0.190529464,0.218503194
13658,DN6,455996,413087,Cambisols,20,Doncaster,1,67100.0,False,DN6,0.311672537,0.357432618
13659,DE55,444049,356988,Unsurveyed/Urban,150,Bolsover,1,411600.0,False,DE55,0.280238816,0.321383766
13660,NE34,436403,567175,Unsurveyed/Urban,10,South Tyneside,1,147200.0,False,NE34,0.170903814,0.195996087
13661,NE16,418786,563377,Unsurveyed/Urban,10,Gateshead,1,241700.0,False,NE16,0.292762803,0.335746537
13662,DE14,425375,323366,Unsurveyed/Urban,50,East Staffordshire,1,197100.0,False,DE14,0.553710676,0.635007043
13663,NG17,449760,360476,Unsurveyed/Urban,160,Ashfield,1,148800.0,False,NG17,0.162373233,0.186213037
13664,TS3,452815,518302,Unsurveyed/Urban,20,Middlesbrough,1,75700.0,False,TS3,0.027494663,0.031531457
13665,NE7,427049,564883,Unsurveyed/Urban,50,Newcastle upon Tyne,1,680500.0,False,NE7,0.256326969,0.293961157
13666,B32,400421,284751,Unsurveyed/Urban,190,Birmingham,1,,False,B32,0.135815188,0.155755713
13667,B19,406800,287600,Unsurveyed/Urban,120,Birmingham,1,351200.0,False,B19,0.033513893,0.038434437
13668,DN11,462218,397471,Cambisols,20,Doncaster,1,132700.0,False,DN11,0.121421831,0.139249108
13669,PE12,538782,318240,Gleysols,0,South Holland,6,283300.0,False,PE12,0.218685971,0.250793669
13670,ST14,409200,328759,Luvisols,130,East Staffordshire,1,302700.0,False,ST14,0.894330535,1.025637059
13671,PE25,556409,363412,Unsurveyed/Urban,0,East Lindsey,1,163300.0,True,PE25,0.056942828,0.065303233
13672,LS29,405984,450831,Stagnosols,220,Bradford,1,415700.0,False,LS29,0.466288262,0.534749181
13673,PE2,516109,303124,Stagnosols,10,Peterborough,1,,False,PE2,0.269463336,0.309026219
13674,SR2,440172,555338,Unsurveyed/Urban,40,Sunderland,1,154100.0,False,SR2,0.056759354,0.06509282
13675,S63,443860,399213,Unsurveyed/Urban,100,Rotherham,1,155400.0,False,S63,0.334108712,0.383162895
13676,S45,436134,362163,Planosols,200,North East Derbyshire,1,572200.0,False,S45,0.237780657,0.272691857
13677,PE1,520138,299426,Unsurveyed/Urban,10,Peterborough,1,193600.0,False,PE1,0.523103533,0.599906129
13678,S42,435727,369358,Planosols,140,Chesterfield,1,422200.0,False,S42,0.210424239,0.241318941
13679,PE1,519687,298660,Unsurveyed/Urban,10,Peterborough,1,218400.0,False,PE1,0.523103533,0.599906129
13680,NG17,450248,358612,Unsurveyed/Urban,150,Ashfield,1,123300.0,False,NG17,0.162373233,0.186213037
13681,YO51,438872,468452,Cambisols,40,Harrogate,1,324900.0,False,YO51,0.70622623,0.809915088
13682,LS13,424786,435309,Unsurveyed/Urban,100,Leeds,1,,False,LS13,0.26404411,0.302811337
13683,DN14,455805,423537,Arenosols,10,Selby,1,458700.0,False,DN14,0.412275423,0.472806123
13684,CW2,369904,353672,Stagnosols,50,Cheshire East,1,200200.0,False,CW2,0.290183434,0.332788462
13685,DE45,421830,368562,Planosols,130,Derbyshire Dales,1,,True,DE45,0.731112264,0.838454915
13686,PE10,510125,327752,Cambisols,20,South Kesteven,1,290200.0,False,PE10,0.366638484,0.420468721
13687,YO31,462269,452506,Unsurveyed/Urban,10,York,1,256300.0,False,YO31,0.331332809,0.379979431
13688,NR16,612927,292932,Luvisols,60,South Norfolk,1,382500.0,False,NR16,0.941145271,1.079325183
13689,YO6,458342,478338,Stagnosols,80,Ryedale,1,,False,,,
13690,PE21,533043,342358,Gleysols,0,Boston,7,123300.0,False,PE21,0.259149438,0.297198024
13691,HG4,431183,471475,Unsurveyed/Urban,40,Harrogate,1,255100.0,False,HG4,1.143413633,1.311290793
13692,HG1,433300,455400,Unsurveyed/Urban,80,Harrogate,1,293400.0,False,HG1,0.385898461,0.442556467
13693,SR5,434961,557953,Stagnosols,30,Sunderland,1,265300.0,False,SR5,0.269284701,0.308821357
13694,DH4,430982,550068,Stagnosols,50,County Durham,1,138600.0,False,DH4,0.223065999,0.255816777
13695,S71,436843,408653,Unsurveyed/Urban,70,Barnsley,1,130900.0,False,S71,0.229536674,0.263237484
13696,HX3,408860,426766,Unsurveyed/Urban,200,Calderdale,1,122300.0,False,HX3,0.389607384,0.446809939
13697,NN14,481198,281447,Cambisols,130,North Northamptonshire,1,169700.0,False,NN14,0.70198905,0.8050558
13698,SK7,391391,386370,Unsurveyed/Urban,90,Stockport,1,333800.0,False,SK7,0.260258305,0.298469696
13699,NE24,430962,582084,Unsurveyed/Urban,10,Northumberland,1,28200.0,False,NE24,0.643009877,0.737417245
13700,DL1,429000,514300,Unsurveyed/Urban,40,Darlington,1,109200.0,False,DL1,0.196107916,0.224900681
13701,S10,433806,386471,Unsurveyed/Urban,110,Sheffield,1,326700.0,False,S10,0.254573915,0.291950717
13702,NE35,434015,561829,Stagnosols,30,South Tyneside,1,224500.0,False,NE35,0.115944149,0.132967187
13703,LS1,430080,433708,Unsurveyed/Urban,50,Leeds,1,2424800.0,False,LS1,0.128552753,0.147427
13704,TS17,444940,514811,Stagnosols,20,Stockton-on-Tees,1,157600.0,False,TS17,0.440887556,0.505619118
13705,CW2,370242,355370,Unsurveyed/Urban,40,Cheshire East,1,37100.0,False,CW2,0.290183434,0.332788462
13706,LE4,456447,307065,Cambisols,90,Leicester,1,168900.0,False,LE4,0.084137103,0.096490198
13707,CW1,371897,354959,Stagnosols,50,Cheshire East,1,,False,CW1,0.565202958,0.648186635
13708,NE28,432248,567694,Unsurveyed/Urban,50,North Tyneside,1,119900.0,False,NE28,0.12595173,0.144444092
13709,B13,407308,283637,Unsurveyed/Urban,140,Birmingham,1,396400.0,False,B13,0.104947225,0.120355684
13710,NE12,428085,571184,Stagnosols,70,North Tyneside,1,250500.0,False,NE12,0.191230736,0.219307428
13711,WS12,400860,310196,Unsurveyed/Urban,170,Cannock Chase,1,223600.0,False,WS12,0.181979009,0.208697353
13712,DN15,487330,411419,Unsurveyed/Urban,10,North Lincolnshire,1,198500.0,True,DN15,0.743388205,0.852533222
13713,NE16,420119,560908,Unsurveyed/Urban,120,Gateshead,1,264700.0,False,NE16,0.292762803,0.335746537
13714,S6,433000,391000,Unsurveyed/Urban,70,Sheffield,1,183400.0,False,S6,0.251842344,0.288818095
13715,LE10,440639,293210,Stagnosols,90,Hinckley and Bosworth,1,201600.0,False,LE10,0.266865126,0.306046536
13716,NE61,419770,584417,Unsurveyed/Urban,60,Northumberland,1,194100.0,False,NE61,0.373461252,0.428293215
13717,NE65,412508,600576,Stagnosols,160,Northumberland,1,306800.0,False,NE65,0.610399792,0.700019314
13718,NE23,426621,577692,Unsurveyed/Urban,60,Northumberland,1,186800.0,False,NE23,0.668956996,0.767173947
13719,OL7,393200,400600,Unsurveyed/Urban,120,Tameside,1,156000.0,False,OL7,0.289290829,0.331764804
13720,HU12,528423,427518,Stagnosols,10,East Riding of Yorkshire,1,205800.0,False,HU12,0.563369195,0.646083636
13721,LE1,458706,304853,Unsurveyed/Urban,60,Leicester,1,242400.0,False,LE1,0.121580471,0.13943104
13722,DH4,432060,553428,Unsurveyed/Urban,40,Sunderland,1,142500.0,False,DH4,0.223065999,0.255816777
13723,LE8,465106,293348,Luvisols,110,Harborough,1,337100.0,False,LE8,0.348469912,0.399632621
13724,B15,406779,285798,Unsurveyed/Urban,130,Birmingham,1,676100.0,False,B15,0.10834237,0.124249308
13725,IP15,646522,256638,Leptosols,10,East Suffolk,1,728300.0,False,IP15,0.135866793,0.155814894
13726,NG23,477877,350392,Luvisols,20,Newark and Sherwood,1,314800.0,False,NG23,0.690167651,0.791498772
13727,NR31,652649,304468,Unsurveyed/Urban,10,Great Yarmouth,1,190900.0,False,NR31,0.123873672,0.142060931
13728,YO24,458346,449347,Unsurveyed/Urban,10,York,1,427100.0,False,YO24,0.484033603,0.555099912
13729,HU4,506600,427100,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,153000.0,False,HU4,0.194293741,0.222820147
13730,DN1,457400,403200,Unsurveyed/Urban,10,Doncaster,1,159600.0,False,DN1,0.241758006,0.277253164
13731,CW1,372286,353958,Stagnosols,50,Cheshire East,1,685000.0,False,CW1,0.565202958,0.648186635
13732,HG1,430591,457378,Unsurveyed/Urban,80,Harrogate,1,251600.0,False,HG1,0.385898461,0.442556467
13733,M34,392614,395430,Unsurveyed/Urban,100,Tameside,1,,False,M34,0.206154432,0.236422237
13734,WS2,399800,298900,Unsurveyed/Urban,130,Walsall,1,145200.0,False,WS2,0.182436912,0.209222486
13735,LS8,431621,435796,Unsurveyed/Urban,50,Leeds,1,192000.0,False,LS8,0.152429179,0.174808987
13736,HG4,430515,470825,Unsurveyed/Urban,30,Harrogate,1,264400.0,False,HG4,1.143413633,1.311290793
13737,NR12,641174,322753,Histosols,0,North Norfolk,6,300100.0,True,NR12,0.540604789,0.619976937
13738,LS14,436240,436527,Unsurveyed/Urban,110,Leeds,1,133500.0,False,LS14,0.092804704,0.106430386
13739,NE19,399039,582026,Stagnosols,200,Northumberland,1,903400.0,False,NE19,0.434759933,0.498591831
13740,DL7,436891,493665,Unsurveyed/Urban,40,Hambleton,1,,False,DL7,0.756660538,0.867754212
13741,NG1,457385,340265,Unsurveyed/Urban,40,Nottingham,1,660100.0,False,NG1,0.271831346,0.311741902
13742,LS26,434743,428530,Unsurveyed/Urban,50,Leeds,1,207400.0,False,LS26,0.300612041,0.344748209
13743,PE30,561774,319864,Unsurveyed/Urban,0,King's Lynn and West Norfolk,1,386300.0,False,PE30,0.528122208,0.605661651
13744,NR9,613586,318820,Arenosols,20,Broadland,1,390600.0,False,NR9,0.428525952,0.491442571
13745,NE66,419025,612196,Stagnosols,80,Northumberland,1,180600.0,False,NE66,0.913005824,1.047054273
13746,LS12,424519,430714,Unsurveyed/Urban,130,Leeds,1,265700.0,False,LS12,0.436137812,0.500172012
13747,CV9,432905,302480,Luvisols,90,Hinckley and Bosworth,1,368900.0,False,CV9,0.604556294,0.693317868
13748,NN29,491510,263075,Luvisols,90,North Northamptonshire,1,296800.0,False,NN29,0.249767542,0.286438668
13749,DE4,423869,362106,Planosols,240,Derbyshire Dales,1,302400.0,False,DE4,0.833920838,0.956357949
13750,NG1,457300,339300,Unsurveyed/Urban,30,Nottingham,1,1723700.0,True,NG1,0.271831346,0.311741902
13751,B8,410100,287400,Unsurveyed/Urban,120,Birmingham,1,151300.0,False,B8,0.062358566,0.071514115
13752,YO25,509722,471472,Arenosols,40,East Riding of Yorkshire,1,,False,YO25,0.659101867,0.755871878
13753,LN1,497221,370656,Unsurveyed/Urban,10,Lincoln,1,214000.0,False,LN1,0.444709818,0.510002569
13754,DN3,463894,404929,Arenosols,10,Doncaster,1,196700.0,False,DN3,0.201951472,0.231602193
13755,DE23,431260,333364,Luvisols,70,Derby,1,,False,DE23,0.2967441,0.340312372
13756,M34,391327,398255,Unsurveyed/Urban,100,Tameside,1,177200.0,False,M34,0.206154432,0.236422237
13757,LE2,458265,300460,Unsurveyed/Urban,80,Leicester,1,201300.0,False,LE2,0.226157115,0.259361735
13758,LA2,376994,468717,Stagnosols,150,Craven,1,453200.0,False,LA2,0.768956699,0.881855709
13759,LS21,421611,447326,Stagnosols,120,Harrogate,1,369800.0,False,LS21,0.792974531,0.909399864
13760,NR12,636985,325240,Stagnosols,10,North Norfolk,1,327800.0,False,NR12,0.540604789,0.619976937
13761,DH1,426782,543525,Unsurveyed/Urban,80,County Durham,1,259800.0,False,DH1,0.38109464,0.437047345
13762,LE11,453359,319057,Unsurveyed/Urban,50,Charnwood,1,350200.0,False,LE11,0.118148023,0.135494637
13763,SK9,384800,377500,Arenosols,130,Cheshire East,1,699100.0,False,SK9,0.684859671,0.785411468
13764,NN16,486430,279486,Unsurveyed/Urban,80,North Northamptonshire,1,204700.0,False,NN16,0.432972025,0.496541421
13765,WF4,430200,417900,Unsurveyed/Urban,40,Wakefield,1,204900.0,False,WF4,0.172894719,0.198279299
13766,NE42,406741,563759,Stagnosols,70,Northumberland,1,193300.0,False,NE42,0.251373633,0.288280568
13767,NR16,604576,295189,Luvisols,40,Breckland,1,343300.0,False,NR16,0.941145271,1.079325183
13768,LS13,421961,436330,Unsurveyed/Urban,70,Leeds,1,195700.0,False,LS13,0.26404411,0.302811337
13769,S6,431163,388165,Unsurveyed/Urban,150,Sheffield,1,155200.0,False,S6,0.251842344,0.288818095
13770,NR15,616883,286141,Stagnosols,50,South Norfolk,1,296700.0,False,NR15,1.781093796,2.04259581
13771,NG12,459467,335451,Unsurveyed/Urban,40,Rushcliffe,1,416100.0,False,NG12,0.8470616,0.971428051
13772,S9,437961,388817,Unsurveyed/Urban,50,Sheffield,1,134200.0,False,S9,0.216253838,0.248004448
13773,B14,407214,281527,Unsurveyed/Urban,150,Birmingham,1,322400.0,False,B14,0.153964707,0.176569962
13774,S3,435822,388107,Unsurveyed/Urban,50,Sheffield,1,290600.0,True,S3,0.185021468,0.212186509
13775,DN36,530699,405795,Stagnosols,10,North East Lincolnshire,1,173600.0,False,DN36,0.399876438,0.458586705
13776,LS25,440934,431460,Unsurveyed/Urban,70,Leeds,1,181900.0,False,LS25,0.370276615,0.424641007
13777,LE67,442691,314866,Unsurveyed/Urban,150,North West Leicestershire,1,176500.0,False,LE67,0.204597756,0.234637008
13778,NR5,618151,309630,Unsurveyed/Urban,30,Norwich,1,555000.0,False,NR5,0.383234686,0.439501595
13779,DN37,524454,410700,Unsurveyed/Urban,10,North East Lincolnshire,4,141200.0,False,DN37,0.2767128,0.317340056
13780,PE7,519093,296548,Unsurveyed/Urban,10,Peterborough,1,189300.0,False,PE7,0.27887407,0.319818647
13781,WF13,422638,421653,Unsurveyed/Urban,60,Kirklees,1,116700.0,False,WF13,0.277772253,0.31855506
13782,LE3,442609,293735,Luvisols,110,Hinckley and Bosworth,1,167200.0,False,LE3,0.184357995,0.211425625
13783,ST20,383200,320900,Stagnosols,110,Stafford,1,333000.0,False,ST20,0.692780916,0.794495719
13784,WS13,412943,310039,Unsurveyed/Urban,90,Lichfield,1,72400.0,False,WS13,0.721150644,0.827030719
13785,HG5,435085,458119,Unsurveyed/Urban,50,Harrogate,1,354500.0,False,HG5,0.444459297,0.509715266
13786,BD5,415789,431684,Unsurveyed/Urban,150,Bradford,1,90200.0,False,BD5,0.107724429,0.12354064
13787,OL4,394788,405765,Unsurveyed/Urban,230,Oldham,1,184100.0,False,OL4,0.137693536,0.157909841
13788,CV13,444378,306572,Stagnosols,140,Hinckley and Bosworth,1,419000.0,False,CV13,0.312609594,0.358507254
13789,SR1,440296,557361,Unsurveyed/Urban,0,Sunderland,1,211200.0,False,SR1,0.094420752,0.108283703
13790,B8,412446,288246,Unsurveyed/Urban,100,Birmingham,1,172700.0,False,B8,0.062358566,0.071514115
13791,OL6,394100,399200,Unsurveyed/Urban,110,Tameside,1,134900.0,False,OL6,0.26607474,0.305140106
13792,NE24,428723,581302,Stagnosols,20,Northumberland,1,96700.0,False,NE24,0.643009877,0.737417245
13793,LE10,442396,293271,Luvisols,110,Hinckley and Bosworth,1,,False,LE10,0.266865126,0.306046536
13794,LS12,427889,433838,Unsurveyed/Urban,50,Leeds,1,125500.0,False,LS12,0.436137812,0.500172012
13795,DE7,445263,333321,Luvisols,40,Erewash,1,,False,DE7,0.304139997,0.348794143
13796,SK4,388151,390435,Unsurveyed/Urban,50,Stockport,1,334600.0,False,SK4,0.245743904,0.281824275
13797,NG34,507087,338071,Gleysols,20,North Kesteven,1,286300.0,False,NG34,0.851781077,0.976840447
